Dataset,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold
train,22,-1.120844891911296,0.4000445423389187,0.17534298417101513,1.3555513292708847,-0.5072842015265535,1.0132393147762209,0.8489648869947928,1.359554966354205,-1.4171378684865077,0.9941092191968915,0.6364188142119168,1.516242385082858,-0.8636097050232227,0.713948917545469,-0.8189290943998241,0.7813658143509358,-0.7563210328804112,0.16992708860002484,0.3495455390055087,0.6236316606467388,0.9523011532166307,0.30641784773000924,0.2838690723749386,1.0408734080192872,1.273134929435365,1.0267533786485603,0.15764552917621685
train,23,1.4087282488501973,-1.2347531859195437,-1.463610562894979,-0.7725524696579678,1.2897577696579254,0.15476400268786517,-0.39560419033923755,-0.7934612155013139,0.8417842138192655,-0.17223501822880072,0.183634777304471,-0.11537404952663267,-0.8636097050232227,-0.9071159919603416,1.0873340846696231,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.28775828882527155,0.6236316606467388,-0.009389580649256239,0.30641784773000924,0.4603497259299215,0.8354735531616253,1.1033737232973968,-0.07850529828142637,-0.6029615777083905
train,24,-1.120844891911296,0.09862474133727635,-0.1516505750526331,-0.7725524696579678,2.188278755250165,-0.10938224718547504,0.8010968455588685,-0.7934612155013139,0.3410530776036315,-0.16169211278718437,0.19973115998572405,-0.11537404952663267,-0.8636097050232227,-0.9071159919603416,1.0873340846696231,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.28775828882527155,0.6236316606467388,-0.3052944218387599,-1.0069943365928933,-0.9422070470596797,1.3731863140597238,1.0111347903893795,-0.4469248572580886,1.6788597429454315
train,25,-1.120844891911296,1.5816715060729498,0.9185315887215219,1.3555513292708847,-0.5072842015265535,1.1783307209470586,1.088305094174414,1.672904647955802,-1.4171378684865077,0.9265202772973036,0.5295671612791619,1.159963470431541,-0.8636097050232227,0.359974028418849,-0.8189290943998241,0.7813658143509358,-0.7563210328804112,0.16992708860002484,0.3495455390055087,0.6236316606467388,1.1372416789600703,1.6198300320529118,1.937214142521621,-0.9451264678448967,0.7939405394403201,0.28991426069523585,0.9182526360608242
train,26,-1.120844891911296,-0.2857897713455038,-0.4176980543429741,-0.7725524696579678,1.2897577696579254,-0.670693028166323,0.7532288041229442,-0.7934612155013139,0.4141206399449445,-0.22831091514483576,0.06146866328441395,-0.622084481021071,-0.8636097050232227,-1.4105495700688984,-0.8189290943998241,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.9250621166560519,-0.9243112113157019,1.0632654686626946,0.30641784773000924,0.47892663683044606,1.1410617767987097,0.5401909448416835,-0.4469248572580886,1.6788597429454315
train,27,-1.120844891911296,1.2247774296127392,0.4969826627084981,1.3555513292708847,-0.5072842015265535,1.1783307209470586,1.1361731356103382,1.2303405133822547,0.9662905575350619,0.3012492582864741,0.6009578215931908,1.3550589289071067,-0.8636097050232227,0.5538078211106844,1.0873340846696231,0.7813658143509358,-0.7563210328804112,0.16992708860002484,0.3495455390055087,0.6236316606467388,1.1742297841087583,1.6198300320529118,1.3891952709561475,-0.9451264678448967,0.7423006440589464,-0.4469248572580886,1.6788597429454315
train,28,-1.120844891911296,-1.0334303540219523,1.1874461334911448,-0.7725524696579678,0.39123678406568596,-0.47258334076131786,0.6096246798151715,-0.7934612155013139,0.9821443909071661,-0.15391906848481215,0.4841048244235987,1.159963470431541,-0.8636097050232227,0.359974028418849,1.0873340846696231,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,-0.28775828882527155,2.1715745326091795,-0.7121635784743274,-1.0069943365928933,-0.7146398885282543,1.2410871842290465,1.4967576120375814,2.132012055578547,-1.3635686845929977
train,29,-0.5582927567789068,-0.2857897713455038,-0.6721335611432246,-1.4819204026342518,0.39123678406568596,-1.4631317777863437,-1.6401732676732679,-0.7934612155013139,-1.4171378684865077,0.33735659615509284,-0.4018442709565533,-2.3200539407608383,-0.8636097050232227,-3.0975384053189314,-0.8189290943998241,-1.0273628233099534,-0.7563210328804112,-2.2615296350444445,-1.562365944486832,-0.9243112113157019,-2.0807234689757816,-1.0069943365928933,-1.0815338788136135,0.5642053513837247,-1.0831693937653006,-0.4469248572580886,0.15764552917621685
train,30,0.6386905703425739,-0.8443166226925894,-0.0921475902240866,-1.4819204026342518,-1.405805187118793,-1.6942597464255162,-1.6401732676732679,-0.7934612155013139,-1.4171378684865077,0.4557183114681258,-0.21472571916826386,-1.6342937065731957,1.1220028504036956,-0.23909147808468842,-0.8189290943998241,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.28775828882527155,-0.9243112113157019,-2.0807234689757816,-1.0069943365928933,-1.0350916015623022,-0.9451264678448967,0.7773573295807696,0.28991426069523585,0.15764552917621685
train,31,-1.120844891911296,0.09862474133727635,-0.08202093920141225,-0.7725524696579678,0.39123678406568596,-0.1754188096538101,1.0404370527384896,-0.7934612155013139,-1.4171378684865077,0.796526998836874,0.32406022059824163,0.3402725173537845,-0.8636097050232227,-0.45441605278412195,-0.8189290943998241,-1.0273628233099534,1.2325988725051025,0.16992708860002484,-0.28775828882527155,-0.9243112113157019,-0.3792706321361358,-1.0069943365928933,-0.9375628193345485,-0.9451264678448967,0.8620056762436468,-0.07850529828142637,0.15764552917621685
train,32,-1.120844891911296,0.7856485388161226,0.42226856354816017,1.3555513292708847,-0.5072842015265535,1.1783307209470586,1.088305094174414,-0.7934612155013139,-1.4171378684865077,0.7991326945985158,0.328179576388497,0.3553693122168823,-0.8636097050232227,-0.4394168876130303,-0.8189290943998241,0.7813658143509358,-0.7563210328804112,0.16992708860002484,0.3495455390055087,-0.9243112113157019,1.1372416789600703,0.30641784773000924,0.05165768611838211,-0.9451264678448967,0.5111639611744495,-1.9206030931647375,0.15764552917621685
train,33,-1.120844891911296,0.18775712546860515,0.33199644212892254,-0.7725524696579678,-0.5072842015265535,-0.4065467782929828,-1.2093608947499497,-0.7934612155013139,0.9061801001639735,0.16991699277318717,0.4336445195384072,1.347777964702622,-0.8636097050232227,0.5465739422842046,-0.8189290943998241,-1.0273628233099534,1.2325988725051025,1.3856554504222593,-0.28775828882527155,0.6236316606467388,-0.6381873681769515,0.30641784773000924,-0.1201787397114697,-0.9451264678448967,0.6177509016491949,-0.8153444162347508,1.6788597429454315
train,34,1.4087282488501973,-0.2857897713455038,-0.38715553453019386,2.064919262247169,-0.5072842015265535,1.1122941584787234,0.9925690113025655,1.3089843036720041,0.9479106108077752,0.20785942746457983,0.5268639330793549,1.0835164129271324,-0.8636097050232227,0.28402134755177394,1.0873340846696231,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,-0.28775828882527155,0.6236316606467388,1.0632654686626946,0.30641784773000924,0.38604208232782344,1.1067039314261098,0.7141538132943159,0.6583338196718981,-0.6029615777083905
train,35,0.4194183692269384,1.5249531942217889,0.8032870175605465,1.3555513292708847,-0.5072842015265535,1.0792758772445559,0.9925690113025655,1.0727518708893036,-1.4171378684865077,0.7458808637291168,0.2439935247923044,0.08815443445027771,1.3296537393659735,1.674082950051628,-0.8189290943998241,2.590094452011825,1.2325988725051025,1.3856554504222593,1.6241531946670693,0.6236316606467388,1.0262773635140066,1.6198300320529118,1.013012825220526,0.8821876891588096,0.5401909448416835,1.0267533786485603,-1.3635686845929977
train,36,-1.120844891911296,1.6373769366056639,0.38824680193927646,-0.7725524696579678,-0.5072842015265535,0.7490930649028806,0.513888596943323,-0.7934612155013139,-1.4171378684865077,0.7362229275056612,0.22872525130862603,-0.009115238384553779,-0.8636097050232227,-0.8015443475380079,-0.8189290943998241,-1.0273628233099534,1.2325988725051025,0.16992708860002484,-0.28775828882527155,-0.9243112113157019,0.6933844171758149,0.30641784773000924,0.9247724984430346,1.359681279118049,0.8549172863882808,-0.07850529828142637,0.9182526360608242
train,37,-1.120844891911296,0.3587271010427997,-0.08477757248339815,-0.7725524696579678,0.39123678406568596,-0.5716381844638204,0.27454838976370183,1.6788120634810682,0.9649119251213066,-0.6327149642254483,0.37026317152443966,0.5095991081407737,-0.8636097050232227,-0.28618448269900315,-0.8189290943998241,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.9250621166560519,0.6236316606467388,-0.8231278939203913,0.30641784773000924,0.11667687427021793,-0.9451264678448967,-1.0831693937653006,1.3951729376252227,0.9182526360608242
train,38,-1.120844891911296,0.09862474133727635,-0.2302696280745244,-0.7725524696579678,1.2897577696579254,-0.6046564656979879,1.088305094174414,-0.7934612155013139,0.7952240689986785,0.08814264791162474,0.19733614361316443,-0.12415141004397995,-0.8636097050232227,-0.9158365900316395,1.0873340846696231,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.9250621166560519,-0.9243112113157019,-0.8601159990690792,-1.0069943365928933,-1.053668512462827,-0.9451264678448967,0.7601597888117673,-1.9206030931647375,1.6788597429454315
train,39,0.9971671062784773,-0.040039029785144765,-0.7622491983558094,-1.4819204026342518,-0.5072842015265535,-0.5386199032296529,-1.4008330604936468,-0.7934612155013139,-1.4171378684865077,-3.0096894962473586,-5.693204031353993,0.14239674731176377,-0.8636097050232227,-0.6510121770033129,-0.8189290943998241,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,-0.28775828882527155,-0.9243112113157019,-0.7861397887717033,-2.320406520915796,-2.196148532845085,-0.9451264678448967,-1.0831693937653006,-0.07850529828142637,0.15764552917621685
train,40,-1.120844891911296,0.7491636642697552,-0.056024344643942146,-0.06318453668168356,-0.5072842015265535,-0.20843709088797763,-0.9221526461344042,0.9714812378998482,0.7522627740101645,0.2541955014730084,0.22176357099079524,0.5734187204666663,-0.8636097050232227,-0.22277758639342016,-0.8189290943998241,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.28775828882527155,0.6236316606467388,-0.41625873728482377,0.30641784773000924,-0.1526883337873876,-0.9451264678448967,1.2078107154196196,2.132012055578547,-1.3635686845929977
train,41,-1.120844891911296,1.7191131728847002,1.256404673188428,-0.7725524696579678,0.39123678406568596,-0.4065467782929828,-1.2093608947499497,-0.7934612155013139,0.8889579376233844,0.17411336831532556,0.40411403642148125,0.5827627187547858,-0.8636097050232227,-0.21349401494975662,-0.8189290943998241,-1.0273628233099534,1.2325988725051025,-1.0458012732222097,-0.9250621166560519,2.1715745326091795,-0.6381873681769515,-1.0069943365928933,-0.7657263935046967,-0.9451264678448967,1.0775737240692589,0.28991426069523585,-0.6029615777083905
train,42,0.9155395310576775,0.09862474133727635,0.0588000929015881,-0.7725524696579678,1.2897577696579254,0.38589197132703784,-0.06052790028776786,-0.7934612155013139,0.802476693047662,-3.0096894962473586,0.0031788283264436437,-0.6776267343968875,-0.8636097050232227,-1.4657326364027248,1.0873340846696231,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,-0.9250621166560519,-0.9243112113157019,0.24952715539155945,0.30641784773000924,0.1445422406210047,1.1710110196489936,-1.0831693937653006,2.132012055578547,-0.6029615777083905
train,43,-1.120844891911296,0.09862474133727635,0.06306856151387437,-0.7725524696579678,0.39123678406568596,0.12174572145369765,-0.20413202459554058,-0.7934612155013139,0.47408353193333963,-0.26818871689944596,0.09641047566630379,-0.4940282021917206,-0.8636097050232227,-1.2833214203341627,1.0873340846696231,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.9250621166560519,-0.9243112113157019,0.027598524499431717,-1.0069943365928933,-0.7657263935046967,0.9776424009030062,-1.0831693937653006,0.28991426069523585,0.15764552917621685
train,44,-1.120844891911296,0.18775712546860515,-0.22458354413016748,-0.7725524696579678,0.39123678406568596,-0.4065467782929828,-1.2093608947499497,-0.7934612155013139,0.3246878419952566,0.27766571782567373,0.2685987852415953,0.13701502879867686,-0.8636097050232227,-0.6563590923992044,1.0873340846696231,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.28775828882527155,-0.9243112113157019,-0.6381873681769515,-1.0069943365928933,-0.8028802153057458,-0.9451264678448967,-1.0831693937653006,-0.4469248572580886,-1.3635686845929977
train,45,1.4087282488501973,-0.23506635760228206,-0.2967444180867579,2.064919262247169,-0.5072842015265535,1.1122941584787234,0.9925690113025655,1.5051551876305116,0.637208297896785,0.8253402861651981,0.624441279267793,1.4411221293784917,-0.8636097050232227,0.6393144581637228,1.0873340846696231,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,-0.28775828882527155,0.6236316606467388,1.0632654686626946,0.30641784773000924,0.47892663683044606,1.093232581727929,0.9684122085105353,-1.5521835341880752,1.6788597429454315
train,46,0.1607968622526539,-0.9691101121230745,0.7141703978422551,0.6461833962946006,-0.5072842015265535,1.0462575960103884,0.896832928430717,-0.7934612155013139,1.001024765083127,-0.6390468149162093,0.45513489062233403,0.9969841012067167,1.10463818504356,1.2680270698166085,1.0873340846696231,-1.0273628233099534,1.2325988725051025,-2.2615296350444445,-0.28775828882527155,0.6236316606467388,0.9892892583653186,0.30641784773000924,0.9154840429927723,1.0340846331915652,0.6737561261938472,0.6583338196718981,0.9182526360608242
train,47,-1.120844891911296,0.7491636642697552,0.4305942162605772,1.3555513292708847,-0.5072842015265535,1.145312439712891,1.0404370527384896,-0.7934612155013139,-0.33745998330583493,0.94859360706051,0.576803717251537,1.266537913264221,-0.8636097050232227,0.46585926336840977,-0.8189290943998241,0.7813658143509358,-0.7563210328804112,0.16992708860002484,0.3495455390055087,-0.9243112113157019,1.1002535738113826,1.6198300320529118,1.6399835681132284,-0.9451264678448967,1.2337912280703576,0.28991426069523585,-0.6029615777083905
train,48,2.068082937873149,-2.109133082090472,-1.3587514224131416,-1.4819204026342518,-0.5072842015265535,-1.6942597464255162,1.1361731356103382,-0.7934612155013139,-1.4171378684865077,0.5229270336327393,-0.10847515727226506,-1.2449020107096713,1.1431512051631323,0.06123725387620885,-0.8189290943998241,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,0.986849366836289,-0.9243112113157019,-2.0807234689757816,-2.320406520915796,-2.196148532845085,-0.9451264678448967,-1.0831693937653006,-0.07850529828142637,0.9182526360608242
train,49,-1.120844891911296,0.006870443865554192,-0.27534799583561836,-0.7725524696579678,1.2897577696579254,-0.1754188096538101,-0.87428460469848,-0.7934612155013139,0.8095758108239772,-0.19396532013212833,0.11158689285169433,-0.43840900621291695,-0.8636097050232227,-1.2280619089786373,1.0873340846696231,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.28775828882527155,-0.9243112113157019,-0.3792706321361358,-1.0069943365928933,-0.4034766309444686,-0.9451264678448967,-1.0831693937653006,-1.9206030931647375,-0.6029615777083905
train,50,0.4194183692269384,0.09862474133727635,0.8681300254811412,-0.06318453668168356,0.39123678406568596,0.8481479086053832,0.6096246798151715,-0.7934612155013139,0.33023211358110655,0.4243612786485413,-0.04439925242375148,-1.010073838437275,1.1256309140982304,0.09915620407388304,-0.8189290943998241,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.28775828882527155,-0.9243112113157019,0.7673606274731909,0.30641784773000924,-0.39418817549420637,-0.9451264678448967,0.9275057207924836,0.28991426069523585,-0.6029615777083905
train,51,0.1607968622526539,-0.7243240902899271,-0.6983590375732456,-0.06318453668168356,0.39123678406568596,-1.232003809147171,-1.6401732676732679,-0.7934612155013139,-1.4171378684865077,0.5780630481656273,-0.021310391507535904,-0.9254567733856802,-0.8636097050232227,-0.5875629459661078,-0.8189290943998241,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.28775828882527155,0.6236316606467388,0.3235033656889354,0.30641784773000924,0.25600370602415184,0.8787883830432105,-1.0831693937653006,1.0267533786485603,-1.3635686845929977
